street,label,location,heading,pitch,fov,radius,bottom_crop,source,sample_location,pano_id,pano_lat,pano_lng,pano_date,status,group_id,created_at
auto_7773,auto_MaaUE2bRyrqD3rT02w8bNQ_h0,"45.3887679,-75.6958370",0,0,90,50,30,auto_sampler,"45.3887505,-75.6954900",MaaUE2bRyrqD3rT02w8bNQ,45.38876790445979,-75.6958370412203,2023-04,ok,MaaUE2bRyrqD3rT02w8bNQ,2026-02-28T21:29:33.067Z
auto_7774,auto_MaaUE2bRyrqD3rT02w8bNQ_h45,"45.3887679,-75.6958370",45,0,90,50,30,auto_sampler,"45.3887505,-75.6954900",MaaUE2bRyrqD3rT02w8bNQ,45.38876790445979,-75.6958370412203,2023-04,ok,MaaUE2bRyrqD3rT02w8bNQ,2026-02-28T21:29:33.067Z
auto_7775,auto_MaaUE2bRyrqD3rT02w8bNQ_h90,"45.3887679,-75.6958370",90,0,90,50,30,auto_sampler,"45.3887505,-75.6954900",MaaUE2bRyrqD3rT02w8bNQ,45.38876790445979,-75.6958370412203,2023-04,ok,MaaUE2bRyrqD3rT02w8bNQ,2026-02-28T21:29:33.067Z
auto_7776,auto_MaaUE2bRyrqD3rT02w8bNQ_h135,"45.3887679,-75.6958370",135,0,90,50,30,auto_sampler,"45.3887505,-75.6954900",MaaUE2bRyrqD3rT02w8bNQ,45.38876790445979,-75.6958370412203,2023-04,ok,MaaUE2bRyrqD3rT02w8bNQ,2026-02-28T21:29:33.067Z
auto_7777,auto_c2gT-BQ9gfcvx2o1JT6d-g_h180,"45.4046979,-75.6863383",180,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7778,auto_c2gT-BQ9gfcvx2o1JT6d-g_h225,"45.4046979,-75.6863383",225,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7779,auto_c2gT-BQ9gfcvx2o1JT6d-g_h270,"45.4046979,-75.6863383",270,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7780,auto_c2gT-BQ9gfcvx2o1JT6d-g_h315,"45.4046979,-75.6863383",315,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7781,auto_c2gT-BQ9gfcvx2o1JT6d-g_h0,"45.4046979,-75.6863383",0,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7782,auto_c2gT-BQ9gfcvx2o1JT6d-g_h45,"45.4046979,-75.6863383",45,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7783,auto_c2gT-BQ9gfcvx2o1JT6d-g_h90,"45.4046979,-75.6863383",90,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7784,auto_c2gT-BQ9gfcvx2o1JT6d-g_h135,"45.4046979,-75.6863383",135,0,90,50,30,auto_sampler,"45.4045000,-75.6861871",c2gT-BQ9gfcvx2o1JT6d-g,45.40469791800657,-75.68633825077625,2024-10,ok,c2gT-BQ9gfcvx2o1JT6d-g,2026-02-28T21:29:33.160Z
auto_7785,auto_PjhpuK5HOj7d7kbRegGBYA_h180,"45.4309873,-75.6659641",180,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7786,auto_PjhpuK5HOj7d7kbRegGBYA_h225,"45.4309873,-75.6659641",225,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7787,auto_PjhpuK5HOj7d7kbRegGBYA_h270,"45.4309873,-75.6659641",270,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7788,auto_PjhpuK5HOj7d7kbRegGBYA_h315,"45.4309873,-75.6659641",315,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7789,auto_PjhpuK5HOj7d7kbRegGBYA_h0,"45.4309873,-75.6659641",0,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7790,auto_PjhpuK5HOj7d7kbRegGBYA_h45,"45.4309873,-75.6659641",45,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7791,auto_PjhpuK5HOj7d7kbRegGBYA_h90,"45.4309873,-75.6659641",90,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7792,auto_PjhpuK5HOj7d7kbRegGBYA_h135,"45.4309873,-75.6659641",135,0,90,50,30,auto_sampler,"45.4309953,-75.6659828",PjhpuK5HOj7d7kbRegGBYA,45.43098729167719,-75.6659641147343,2022-05,ok,PjhpuK5HOj7d7kbRegGBYA,2026-02-28T21:29:33.274Z
auto_7793,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h180,"45.3739760,-75.6612007",180,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7794,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h225,"45.3739760,-75.6612007",225,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7795,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h270,"45.3739760,-75.6612007",270,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7796,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h315,"45.3739760,-75.6612007",315,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7797,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h0,"45.3739760,-75.6612007",0,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7798,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h45,"45.3739760,-75.6612007",45,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7799,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h90,"45.3739760,-75.6612007",90,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7800,auto_fqqkEqhNrPrM8Jj3V5Wf5w_h135,"45.3739760,-75.6612007",135,0,90,50,30,auto_sampler,"45.3741524,-75.6606327",fqqkEqhNrPrM8Jj3V5Wf5w,45.37397602547094,-75.66120072058723,2024-10,ok,fqqkEqhNrPrM8Jj3V5Wf5w,2026-02-28T21:29:33.492Z
auto_7801,auto_vgF7DYeOkTacZBmX_mxISg_h180,"45.3826108,-75.7382200",180,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7802,auto_vgF7DYeOkTacZBmX_mxISg_h225,"45.3826108,-75.7382200",225,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7803,auto_vgF7DYeOkTacZBmX_mxISg_h270,"45.3826108,-75.7382200",270,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7804,auto_vgF7DYeOkTacZBmX_mxISg_h315,"45.3826108,-75.7382200",315,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7805,auto_vgF7DYeOkTacZBmX_mxISg_h0,"45.3826108,-75.7382200",0,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7806,auto_vgF7DYeOkTacZBmX_mxISg_h45,"45.3826108,-75.7382200",45,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7807,auto_vgF7DYeOkTacZBmX_mxISg_h90,"45.3826108,-75.7382200",90,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7808,auto_vgF7DYeOkTacZBmX_mxISg_h135,"45.3826108,-75.7382200",135,0,90,50,30,auto_sampler,"45.3828753,-75.7383710",vgF7DYeOkTacZBmX_mxISg,45.38261080463828,-75.73822002503562,2021-05,ok,vgF7DYeOkTacZBmX_mxISg,2026-02-28T21:29:33.581Z
auto_7809,auto_np4Z94IL3FLKo_oi-sd_Hw_h180,"45.4415932,-75.6808564",180,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7810,auto_np4Z94IL3FLKo_oi-sd_Hw_h225,"45.4415932,-75.6808564",225,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7811,auto_np4Z94IL3FLKo_oi-sd_Hw_h270,"45.4415932,-75.6808564",270,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7812,auto_np4Z94IL3FLKo_oi-sd_Hw_h315,"45.4415932,-75.6808564",315,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7813,auto_np4Z94IL3FLKo_oi-sd_Hw_h0,"45.4415932,-75.6808564",0,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7814,auto_np4Z94IL3FLKo_oi-sd_Hw_h45,"45.4415932,-75.6808564",45,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7815,auto_np4Z94IL3FLKo_oi-sd_Hw_h90,"45.4415932,-75.6808564",90,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7816,auto_np4Z94IL3FLKo_oi-sd_Hw_h135,"45.4415932,-75.6808564",135,0,90,50,30,auto_sampler,"45.4416375,-75.6812670",np4Z94IL3FLKo_oi-sd_Hw,45.4415931827312,-75.6808564221568,2024-09,ok,np4Z94IL3FLKo_oi-sd_Hw,2026-02-28T21:29:33.678Z
auto_7817,auto_YTSxgmF1lAKuAwymWK9DOA_h180,"45.3727586,-75.7561434",180,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7818,auto_YTSxgmF1lAKuAwymWK9DOA_h225,"45.3727586,-75.7561434",225,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7819,auto_YTSxgmF1lAKuAwymWK9DOA_h270,"45.3727586,-75.7561434",270,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7820,auto_YTSxgmF1lAKuAwymWK9DOA_h315,"45.3727586,-75.7561434",315,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7821,auto_YTSxgmF1lAKuAwymWK9DOA_h0,"45.3727586,-75.7561434",0,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7822,auto_YTSxgmF1lAKuAwymWK9DOA_h45,"45.3727586,-75.7561434",45,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7823,auto_YTSxgmF1lAKuAwymWK9DOA_h90,"45.3727586,-75.7561434",90,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7824,auto_YTSxgmF1lAKuAwymWK9DOA_h135,"45.3727586,-75.7561434",135,0,90,50,30,auto_sampler,"45.3729350,-75.7562572",YTSxgmF1lAKuAwymWK9DOA,45.37275858338349,-75.75614336378892,2024-10,ok,YTSxgmF1lAKuAwymWK9DOA,2026-02-28T21:29:33.794Z
auto_7825,auto_lOCyK98uvdgtQjVRnteQ0w_h180,"45.3927954,-75.6663982",180,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7826,auto_lOCyK98uvdgtQjVRnteQ0w_h225,"45.3927954,-75.6663982",225,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7827,auto_lOCyK98uvdgtQjVRnteQ0w_h270,"45.3927954,-75.6663982",270,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7828,auto_lOCyK98uvdgtQjVRnteQ0w_h315,"45.3927954,-75.6663982",315,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7829,auto_lOCyK98uvdgtQjVRnteQ0w_h0,"45.3927954,-75.6663982",0,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7830,auto_lOCyK98uvdgtQjVRnteQ0w_h45,"45.3927954,-75.6663982",45,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7831,auto_lOCyK98uvdgtQjVRnteQ0w_h90,"45.3927954,-75.6663982",90,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7832,auto_lOCyK98uvdgtQjVRnteQ0w_h135,"45.3927954,-75.6663982",135,0,90,50,30,auto_sampler,"45.3929106,-75.6663531",lOCyK98uvdgtQjVRnteQ0w,45.39279535815103,-75.66639820532595,2024-10,ok,lOCyK98uvdgtQjVRnteQ0w,2026-02-28T21:29:33.967Z
auto_7833,auto_tRJvT6ViGr0tZBOtHD4tXA_h180,"45.3885008,-75.6470048",180,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7834,auto_tRJvT6ViGr0tZBOtHD4tXA_h225,"45.3885008,-75.6470048",225,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7835,auto_tRJvT6ViGr0tZBOtHD4tXA_h270,"45.3885008,-75.6470048",270,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7836,auto_tRJvT6ViGr0tZBOtHD4tXA_h315,"45.3885008,-75.6470048",315,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7837,auto_tRJvT6ViGr0tZBOtHD4tXA_h0,"45.3885008,-75.6470048",0,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7838,auto_tRJvT6ViGr0tZBOtHD4tXA_h45,"45.3885008,-75.6470048",45,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7839,auto_tRJvT6ViGr0tZBOtHD4tXA_h90,"45.3885008,-75.6470048",90,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7840,auto_tRJvT6ViGr0tZBOtHD4tXA_h135,"45.3885008,-75.6470048",135,0,90,50,30,auto_sampler,"45.3886889,-75.6470427",tRJvT6ViGr0tZBOtHD4tXA,45.38850083506951,-75.64700483388539,2024-10,ok,tRJvT6ViGr0tZBOtHD4tXA,2026-02-28T21:29:34.069Z
auto_7841,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h180,"45.3734875,-75.6971866",180,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7842,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h225,"45.3734875,-75.6971866",225,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7843,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h270,"45.3734875,-75.6971866",270,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7844,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h315,"45.3734875,-75.6971866",315,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7845,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h0,"45.3734875,-75.6971866",0,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7846,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h45,"45.3734875,-75.6971866",45,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7847,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h90,"45.3734875,-75.6971866",90,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7848,auto_CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF_h135,"45.3734875,-75.6971866",135,0,90,50,30,auto_sampler,"45.3736613,-75.6976725",CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,45.3734875244,-75.69718662135163,2019-10,ok,CAoSF0NJSE0wb2dLRUlDQWdJRHE4NnpfdndF,2026-02-28T21:29:34.190Z
auto_7849,auto_OMtTsC434aoN_nYIeMHFtA_h180,"45.4396269,-75.6472412",180,0,90,50,30,auto_sampler,"45.4395965,-75.6473497",OMtTsC434aoN_nYIeMHFtA,45.43962694383308,-75.64724120993736,2024-09,ok,OMtTsC434aoN_nYIeMHFtA,2026-02-28T21:29:34.300Z
auto_7850,auto_OMtTsC434aoN_nYIeMHFtA_h225,"45.4396269,-75.6472412",225,0,90,50,30,auto_sampler,"45.4395965,-75.6473497",OMtTsC434aoN_nYIeMHFtA,45.43962694383308,-75.64724120993736,2024-09,ok,OMtTsC434aoN_nYIeMHFtA,2026-02-28T21:29:34.300Z
auto_7851,auto_OMtTsC434aoN_nYIeMHFtA_h270,"45.4396269,-75.6472412",270,0,90,50,30,auto_sampler,"45.4395965,-75.6473497",OMtTsC434aoN_nYIeMHFtA,45.43962694383308,-75.64724120993736,2024-09,ok,OMtTsC434aoN_nYIeMHFtA,2026-02-28T21:29:34.300Z
auto_7852,auto_OMtTsC434aoN_nYIeMHFtA_h315,"45.4396269,-75.6472412",315,0,90,50,30,auto_sampler,"45.4395965,-75.6473497",OMtTsC434aoN_nYIeMHFtA,45.43962694383308,-75.64724120993736,2024-09,ok,OMtTsC434aoN_nYIeMHFtA,2026-02-28T21:29:34.300Z
auto_7853,auto_OMtTsC434aoN_nYIeMHFtA_h0,"45.4396269,-75.6472412",0,0,90,50,30,auto_sampler,"45.4395965,-75.6473497",OMtTsC434aoN_nYIeMHFtA,45.43962694383308,-75.64724120993736,2024-09,ok,OMtTsC434aoN_nYIeMHFtA,2026-02-28T21:29:34.300Z
